SalePrice,Id,Overall Qual,Mas Vnr Area,Exter Qual,Bsmt Qual,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Heating QC,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Finish,Garage Area,MS SubClass_30,MS SubClass_60,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_StoneBr,House Style_2Story,Foundation_CBlock,Foundation_PConc,Garage Type_Attchd,Garage Type_BuiltIn,Garage Type_Detchd,Garage Type_None,Total Lot,Total SF,Total Bath,Porch,House Age,Remod Age,Garage Age
240900,384,7,0.0,1,2.0,1,3.0,622.0,4,4.5,7,1,2,581.0,0,1,0,0,0,0,1,0,1,1,0,0,0,7070.0,4694.0,4.0,35,19,19,19.0
190000,91,7,0.0,1,2.0,0,3.0,674.0,4,3.0,8,1,2,564.0,0,1,1,0,0,0,1,0,1,1,0,0,0,10293.0,4596.0,4.0,279,30,30,30.0
250000,863,7,0.0,1,2.0,2,3.0,1234.0,4,3.0,6,0,2,1231.0,0,0,0,0,0,0,0,0,1,1,0,0,0,11754.0,4791.0,3.0,355,20,20,20.0
218000,1857,5,0.0,1,2.0,3,2.0,1157.0,2,3.0,6,1,2,528.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10858.0,4311.0,3.0,21,46,18,46.0
255000,1870,7,194.0,1,2.0,0,3.0,819.0,4,3.0,8,1,1,473.0,0,1,0,0,0,0,1,0,1,1,0,0,0,10608.0,5298.0,4.0,321,29,29,29.0
240000,2318,7,27.0,1,2.0,0,0.0,0.0,4,3.0,7,1,2,690.0,0,0,0,0,0,0,0,0,1,1,0,0,0,14909.0,5010.0,2.0,204,16,16,16.0
360000,2100,8,0.0,1,2.0,2,0.0,0.0,4,3.0,8,0,3,894.0,0,0,0,0,0,0,0,0,1,1,0,0,0,10574.0,6420.0,3.0,168,16,15,16.0
179900,1213,5,0.0,0,0.0,3,2.0,633.0,3,3.0,6,1,2,502.0,0,0,0,0,0,0,0,0,1,1,0,0,0,9435.0,3749.0,2.0,92,57,23,57.0
200500,2046,5,0.0,0,0.0,0,1.0,152.0,2,4.5,12,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,18168.0,7291.0,3.0,122,76,28,0.0
37900,710,3,0.0,0,0.0,0,0.0,0.0,1,2.0,6,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,5975.0,2536.0,1.0,0,112,72,0.0
180500,2268,8,86.0,1,4.0,1,3.0,250.0,4,3.0,5,0,1,471.0,0,0,0,0,0,0,0,0,1,1,0,0,0,6796.594594594595,3891.0,2.0,284,21,21,21.0
269500,816,7,23.0,0,4.0,0,3.0,820.0,4,2.0,8,2,3,820.0,0,0,0,0,0,0,1,0,1,0,1,0,0,11925.493333333334,6742.0,8.0,312,22,22,22.0
225000,1616,7,0.0,1,2.0,3,0.0,0.0,4,3.0,7,1,3,433.0,0,1,0,0,0,0,1,0,1,0,1,0,0,12466.02564102564,4313.0,3.0,148,19,19,19.0
141000,2233,6,0.0,0,0.0,0,2.0,375.0,3,3.0,6,0,3,720.0,0,0,0,0,0,0,0,0,0,0,0,1,0,7050.0,3150.0,1.0,0,82,72,57.0
335000,439,9,284.0,2,4.0,1,3.0,1015.0,4,4.5,8,1,2,927.0,0,0,0,1,0,0,0,0,1,1,0,0,0,10454.0,5225.0,3.0,213,14,14,14.0
150000,260,5,0.0,1,2.0,0,3.0,198.0,4,2.0,5,0,1,308.0,0,0,0,0,0,0,0,1,0,1,0,0,0,15278.0,3078.0,3.0,401,45,18,45.0
385000,2523,9,0.0,1,4.0,3,3.0,1810.0,3,3.0,5,1,3,894.0,0,0,0,0,0,0,0,1,0,1,0,0,0,50339.0,5526.0,3.0,929,41,35,41.0
205000,627,7,176.0,0,0.0,0,1.0,454.0,2,2.0,7,3,1,486.0,0,1,0,0,0,0,1,1,0,1,0,0,0,13685.0,4740.0,3.0,42,57,32,57.0
206000,251,7,24.0,1,2.0,2,3.0,686.0,4,3.0,6,0,2,632.0,0,0,0,0,0,0,0,0,1,1,0,0,0,6826.0,3603.0,3.0,166,16,16,16.0
179600,2163,7,106.0,1,2.0,2,0.0,0.0,4,3.0,7,0,2,626.0,0,0,0,0,0,0,0,0,1,1,0,0,0,8563.0,4266.0,2.0,252,18,18,18.0
102000,2819,4,0.0,0,-0.25,0,0.5,836.0,2,2.0,6,0,1,396.0,0,0,0,0,0,0,0,1,0,0,0,1,0,8944.0,3276.0,1.0,0,71,71,71.0
175000,1025,5,0.0,0,2.0,2,2.0,767.0,2,4.5,6,0,2,540.0,0,0,0,0,0,0,0,0,1,1,0,0,0,15691.965517241379,3378.0,2.0,180,45,45,45.0
159000,2592,5,0.0,0,0.0,0,1.0,494.0,3,2.0,6,0,1,896.0,0,0,0,0,0,0,0,1,0,1,0,0,0,13370.0,3783.0,2.0,75,66,21,21.0
135000,1491,6,84.0,0,0.0,0,1.0,1033.0,2,2.0,6,1,1,480.0,0,0,0,0,0,0,0,1,0,0,0,1,0,6565.0,3381.0,2.0,0,46,46,31.0
136900,2742,6,0.0,0,0.0,0,1.0,444.0,3,2.0,7,0,1,325.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9600.0,4704.0,2.0,182,68,50,68.0
135000,2497,5,0.0,0,0.0,0,1.0,465.0,2,2.0,6,1,1,288.0,0,0,0,0,0,0,0,1,0,1,0,0,0,7058.0,3384.0,1.0,0,61,28,61.0
337000,495,8,673.0,1,2.0,1,3.0,1163.0,4,3.0,8,1,2,856.0,0,1,1,0,0,0,1,0,1,1,0,0,0,9512.0,5982.0,4.0,128,23,23,23.0
250000,2528,6,220.0,0,0.0,1,1.0,619.0,2,3.0,9,1,1,619.0,0,1,0,0,0,0,1,1,0,1,0,0,0,11109.965517241379,6362.0,4.0,65,54,38,54.0
306000,1033,8,402.0,1,2.0,0,3.0,1023.0,4,3.0,9,1,2,787.0,0,1,0,0,0,0,1,0,1,1,0,0,0,14391.965517241379,5916.0,4.0,372,26,26,26.0
179000,764,5,0.0,0,2.0,3,3.0,1200.0,2,2.0,5,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,10860.0,3600.0,6.0,120,35,34,0.0
146000,1165,7,0.0,1,2.0,0,0.0,0.0,4,3.0,5,0,1,540.0,0,0,0,0,0,0,1,0,1,0,0,1,0,3638.0,3473.0,2.0,102,15,15,15.0
161000,2037,6,0.0,0,0.0,0,0.5,375.0,3,2.0,7,1,1,720.0,0,0,0,0,0,0,0,1,0,0,0,1,0,10380.0,5498.0,2.0,0,107,72,16.0
205000,113,6,28.0,0,0.0,1,2.0,1200.0,3,3.0,6,2,2,480.0,0,0,0,0,0,0,0,0,1,1,0,0,0,10683.965517241379,4830.0,3.0,236,45,21,45.0
241500,1572,7,340.0,1,2.0,2,3.0,893.0,3,3.0,6,1,3,512.0,0,0,0,0,0,0,0,1,0,1,0,0,0,4126.0,4279.0,3.0,240,36,36,36.0
118500,2052,4,192.0,0,0.0,1,1.0,903.0,3,2.0,5,0,1,261.0,0,0,0,0,0,0,0,1,0,1,0,0,0,8004.0,3087.0,2.0,64,61,61,61.0
130000,2702,5,120.0,0,0.0,2,1.0,300.0,4,3.0,6,0,1,288.0,0,0,0,0,0,0,0,1,0,0,1,0,0,7022.0,3766.0,1.0,168,64,64,64.0
130000,1981,5,279.0,0,0.0,0,0.0,0.0,4,2.0,5,2,1,379.0,1,0,0,0,1,0,0,1,0,0,0,1,0,7260.0,2952.0,1.0,0,82,72,82.0
535000,2335,10,734.0,2,4.0,0,3.0,1206.0,4,4.5,11,1,2,736.0,0,1,0,0,0,1,1,0,1,1,0,0,0,16134.0,7246.0,4.0,250,16,16,16.0
123000,563,5,60.0,0,0.0,0,0.5,140.0,3,2.0,6,0,1,252.0,0,0,0,0,0,0,0,1,0,1,0,0,0,7215.0,2736.0,1.0,0,60,60,60.0
82000,1502,4,0.0,0,-0.5,0,-0.5,0.0,2,2.0,6,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,6077.0,2304.0,2.0,0,67,67,0.0
132000,1310,7,0.0,0,0.0,0,1.0,116.0,4,2.0,7,0,1,288.0,0,0,0,0,1,0,1,0,0,0,0,1,0,5403.0,3524.0,1.0,192,102,57,87.0
108480,2598,5,0.0,0,0.0,0,0.0,0.0,4,2.0,4,0,1,326.0,1,0,0,0,1,0,0,0,0,0,0,1,0,5460.0,3219.0,1.0,0,101,54,54.0
165000,2715,5,450.0,0,0.0,0,1.0,194.0,2,2.0,7,1,1,512.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9607.774647887323,4092.0,3.0,284,55,55,55.0
181000,1810,7,170.0,1,2.0,0,0.0,0.0,4,3.0,7,0,2,566.0,0,0,0,0,0,0,0,0,1,1,0,0,0,7506.0,4433.0,2.0,32,16,16,16.0
165000,778,5,0.0,0,0.0,0,0.0,0.0,2,2.0,8,1,1,384.0,0,0,0,0,0,0,0,1,0,1,0,0,0,15488.0,3841.0,2.0,330,61,61,61.0
161000,339,5,0.0,0,0.0,2,1.0,476.0,2,2.0,8,0,3,275.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10612.0,3822.0,2.0,287,53,53,53.0
199000,2460,8,60.0,1,2.0,0,0.0,0.0,4,3.0,7,0,3,510.0,0,0,0,0,0,0,0,0,1,1,0,0,0,11021.0,4512.0,2.0,144,16,16,16.0
214900,320,7,44.0,1,2.0,0,3.0,624.0,4,3.0,8,1,3,510.0,0,1,0,0,0,0,1,0,1,0,1,0,0,11396.0,4605.0,4.0,40,20,19,20.0
198600,2461,8,0.0,1,2.0,0,3.0,24.0,4,3.0,5,0,2,584.0,0,0,0,0,0,0,0,0,1,1,0,0,0,8712.0,3834.0,2.0,60,16,16,16.0
258000,2449,8,650.0,1,2.0,0,0.0,0.0,3,3.0,10,1,3,420.0,0,1,1,0,0,0,1,0,1,0,1,0,0,12183.0,5667.0,3.0,267,24,24,24.0
269500,817,7,23.0,0,4.0,0,3.0,820.0,4,2.0,8,2,3,820.0,0,0,0,0,0,0,1,0,1,0,1,0,0,8009.493333333334,6742.0,8.0,312,22,22,22.0
176000,1096,7,0.0,1,2.0,0,0.0,0.0,4,3.0,6,1,3,403.0,0,1,0,0,0,0,1,0,1,1,0,0,0,7822.025641025641,3535.0,3.0,135,20,20,20.0
158000,1893,6,108.0,0,2.0,3,0.5,270.0,4,3.0,7,0,2,309.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9435.0,3906.0,2.0,333,58,31,58.0
184100,479,8,0.0,1,2.0,0,3.0,353.0,4,3.0,7,1,3,527.0,0,0,0,0,0,0,0,0,1,0,1,0,0,7822.025641025641,3246.0,4.0,120,20,20,20.0
170000,1657,6,176.0,0,0.0,1,2.0,492.0,2,2.0,6,1,1,944.0,0,0,0,0,0,0,0,1,0,1,0,0,0,13129.0,4065.0,2.0,0,51,51,51.0
208000,937,6,242.0,0,0.0,0,2.0,454.0,3,2.0,6,1,3,501.0,0,0,0,0,0,0,0,1,0,0,1,0,0,13676.272727272728,4536.0,4.0,512,36,36,36.0
140000,879,6,170.0,1,2.0,2,3.0,685.0,4,3.0,4,0,3,420.0,0,0,0,0,0,0,0,0,1,1,0,0,0,4505.7532467532465,2544.0,2.0,140,19,19,19.0
230000,945,8,174.0,2,4.0,3,3.0,1476.0,4,4.5,5,1,3,482.0,0,0,0,0,0,0,0,0,1,1,0,0,0,3887.0,4892.0,3.0,215,15,14,15.0
188500,1010,8,0.0,1,2.0,3,3.0,319.0,3,3.0,5,1,2,462.0,0,0,0,0,0,1,0,0,1,1,0,0,0,6015.0,4011.0,3.0,73,33,33,33.0
194000,2861,5,0.0,0,2.0,1,1.0,602.0,2,2.0,7,1,1,410.0,0,0,0,0,0,0,0,1,0,1,0,0,0,12480.0,4335.0,2.0,0,82,72,82.0
133000,1245,5,0.0,0,0.0,0,1.0,774.0,3,2.0,5,0,2,384.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10500.0,3312.0,2.0,0,66,64,66.0
140000,854,5,76.0,0,2.0,2,3.0,625.0,2,2.0,5,0,1,343.0,0,0,0,0,0,0,0,0,0,1,0,0,0,16339.753246753247,2721.0,1.0,72,44,44,44.0
207500,1437,7,120.0,1,2.0,1,3.0,527.0,4,3.0,6,0,2,532.0,0,1,0,0,0,0,1,0,1,1,0,0,0,9066.0,4086.0,3.0,70,22,22,22.0
256900,586,6,256.0,0,0.0,0,0.0,0.0,3,3.0,8,1,2,515.0,0,1,0,0,0,0,1,0,1,1,0,0,0,10480.0,6212.0,3.0,120,55,25,55.0
109000,1947,5,0.0,0,0.0,0,0.0,0.0,3,2.0,5,0,1,240.0,0,0,0,0,1,0,0,1,0,0,0,1,0,10194.0,2803.0,1.0,39,82,72,82.0
113722,815,5,0.0,0,-0.5,0,-0.5,0.0,2,2.0,8,0,1,400.0,0,0,0,0,0,0,0,0,0,1,0,0,0,7071.0,3026.0,2.0,0,43,43,43.0
237000,831,8,76.0,1,4.0,3,3.0,24.0,4,3.0,7,1,3,844.0,0,0,0,0,0,0,0,0,1,1,0,0,0,11723.0,4494.0,2.0,242,17,16,17.0
142100,1919,5,0.0,0,0.0,0,2.0,288.0,3,3.0,6,0,2,692.0,0,0,0,0,0,0,0,1,0,0,0,0,0,8310.0,3159.0,2.0,240,59,59,28.0
149900,2306,6,28.0,0,0.0,0,1.0,468.0,3,2.0,5,0,2,452.0,0,0,0,0,0,0,0,1,0,1,0,0,0,11102.192452830188,3764.0,3.0,280,68,68,68.0
404000,430,9,450.0,2,4.0,2,3.0,1232.0,4,4.5,7,1,2,896.0,0,0,0,1,0,0,0,0,1,1,0,0,0,12445.0,6060.0,3.0,290,14,14,14.0
277500,2618,7,0.0,0,0.0,3,2.0,636.0,2,2.0,9,2,2,441.0,0,1,0,0,0,0,1,1,0,1,0,0,0,18350.19245283019,6334.0,4.0,622,60,24,60.0
178000,245,6,336.0,1,2.0,0,0.0,0.0,2,3.0,7,1,3,476.0,0,1,0,0,0,0,1,1,0,1,0,0,0,9283.0,4205.0,3.0,238,37,37,37.0
254000,462,8,176.0,1,2.0,0,3.0,863.0,4,3.0,6,1,3,550.0,0,0,0,1,0,0,0,0,1,1,0,0,0,6288.0,3972.0,3.0,230,16,16,16.0
12789,182,2,0.0,0,-0.25,0,0.0,0.0,2,2.0,5,1,1,780.0,1,0,0,0,1,0,0,0,0,0,0,1,0,9724.0,2342.0,1.0,0,99,52,94.0
176000,1625,7,38.0,0,2.0,0,0.0,0.0,3,2.0,6,1,3,402.0,0,0,0,0,0,0,0,0,1,1,0,0,0,7938.0,3743.0,2.0,241,27,26,27.0
342643,2381,9,370.0,0,4.0,2,0.0,0.0,4,3.0,9,0,2,840.0,0,1,0,1,0,0,1,0,1,1,0,0,0,16370.0,6441.0,4.0,394,16,16,16.0
125500,1827,5,75.0,0,0.0,0,3.0,599.0,2,2.0,6,0,1,288.0,0,0,0,0,0,0,0,1,0,1,0,0,0,6245.774647887324,2680.0,1.0,0,55,55,55.0
150000,1580,6,128.0,0,2.0,0,0.0,0.0,4,2.0,8,1,1,438.0,0,0,0,0,0,0,0,1,0,1,0,0,0,12965.0,4485.0,2.0,252,33,33,33.0
261329,1803,8,0.0,2,2.0,1,0.0,0.0,4,4.5,6,1,3,594.0,0,0,0,0,0,0,0,0,1,1,0,0,0,10524.0,4742.0,2.0,256,15,15,15.0
141000,1132,7,120.0,0,2.0,0,3.0,680.0,4,3.0,6,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,7563.0,3240.0,2.0,0,18,17,0.0
153000,1941,4,0.0,0,0.0,0,1.0,595.0,3,2.0,6,1,3,280.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9607.0,4399.0,2.0,225,69,69,69.0
172500,1742,7,72.0,1,4.0,2,0.0,0.0,4,3.0,6,1,3,648.0,0,0,0,0,0,0,0,0,1,1,0,0,0,3975.0,3774.0,2.0,160,16,15,15.0
153575,2026,6,0.0,0,0.0,0,0.0,0.0,4,2.0,7,0,1,384.0,0,0,0,0,0,0,1,0,0,0,0,1,0,8790.0,3490.0,1.0,0,107,19,19.0
124900,2245,5,0.0,1,0.0,0,2.0,737.0,4,3.0,5,0,1,216.0,1,0,0,0,0,0,0,0,0,0,0,1,0,6120.0,2839.0,1.0,154,92,15,92.0
415298,1691,9,315.0,2,4.0,3,0.0,0.0,4,4.5,8,1,3,732.0,0,0,0,1,0,0,0,0,1,1,0,0,0,14557.0,6363.0,3.0,222,16,15,15.0
119000,725,6,0.0,-1,0.0,0,0.0,0.0,4,2.0,6,0,1,207.0,0,0,0,0,1,0,0,0,0,0,0,1,0,5460.0,3496.0,1.0,0,102,72,102.0
227000,1787,8,410.0,1,2.0,2,0.0,0.0,4,3.0,7,1,2,825.0,0,0,0,0,0,0,0,0,1,1,0,0,0,10085.0,4764.0,2.0,189,16,16,16.0
145500,1216,5,54.0,1,0.0,0,2.0,806.0,4,3.0,5,0,2,312.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10079.0,3159.0,3.0,0,63,16,63.0
61500,2654,3,0.0,0,-0.25,0,0.5,416.0,2,2.0,3,0,1,200.0,1,0,0,0,1,0,0,0,0,0,0,1,0,7882.0,1476.0,2.0,0,101,72,101.0
192100,2310,7,434.0,0,0.0,1,0.0,0.0,3,2.0,8,1,3,506.0,0,0,0,0,0,0,0,1,0,1,0,0,0,11817.0,5553.0,2.0,146,53,53,53.0
116000,761,6,0.0,0,0.0,0,1.0,276.0,4,2.0,7,0,1,308.0,0,0,0,0,0,0,1,1,0,0,0,1,0,10380.0,3504.0,3.0,0,107,57,107.0
145000,1884,6,63.0,0,0.0,2,3.0,507.0,4,2.0,6,0,2,264.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10547.0,2864.0,1.0,224,64,64,64.0
445000,449,9,724.0,1,4.0,0,3.0,1972.0,4,4.5,10,1,3,886.0,0,0,0,1,0,0,0,0,1,1,0,0,0,15384.0,7356.0,4.0,116,19,19,19.0
150500,856,5,0.0,0,2.0,1,0.5,532.0,2,3.0,5,0,1,484.0,0,0,0,0,0,0,0,1,0,0,0,1,0,8861.0,3120.0,2.0,0,45,14,45.0
175900,11,6,0.0,0,2.0,0,0.0,0.0,3,2.0,7,1,3,440.0,0,1,0,0,0,0,1,0,1,1,0,0,0,10075.0,4073.0,3.0,241,29,28,29.0
167900,389,6,196.0,0,0.0,0,2.0,888.0,4,2.0,6,1,2,528.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10218.0,3348.0,3.0,0,48,48,48.0
219210,2415,7,0.0,1,2.0,2,0.0,0.0,4,3.0,9,1,3,660.0,0,1,0,0,0,0,1,0,1,0,1,0,0,14112.0,4605.0,3.0,117,16,16,16.0
189000,77,6,0.0,1,2.0,0,0.0,0.0,4,3.0,8,1,2,462.0,0,1,0,0,0,0,1,0,1,1,0,0,0,11288.0,4745.0,3.0,739,30,30,30.0
136500,1238,5,143.0,0,0.0,0,2.0,621.0,2,2.0,6,2,2,292.0,0,0,0,0,0,0,0,1,0,1,0,0,0,8930.0,3528.0,2.0,88,65,65,65.0
137900,223,5,47.0,0,0.0,1,1.0,240.0,4,3.0,5,0,1,416.0,0,0,0,0,0,0,0,1,0,0,0,1,0,7865.0,2648.0,2.0,0,56,14,56.0
85000,723,5,0.0,0,0.0,0,2.0,247.0,2,2.0,4,0,1,280.0,1,0,0,0,1,0,0,0,0,0,0,1,0,7260.0,3066.0,2.0,30,112,16,66.0
137900,2562,5,44.0,0,0.0,0,0.5,756.0,2,2.0,7,0,1,528.0,0,0,0,0,0,0,0,1,0,0,0,1,0,10769.0,6408.0,2.0,30,71,71,71.0
195500,995,6,0.0,0,2.0,3,3.0,851.0,4,2.0,7,0,3,472.0,0,1,0,0,0,0,1,0,1,1,0,0,0,9594.0,4134.0,3.0,182,24,24,24.0
128000,287,6,0.0,0,2.0,0,0.0,0.0,2,1.0,6,0,1,216.0,0,0,0,0,0,0,1,0,1,0,0,1,0,6924.0,4100.0,3.0,66,107,72,102.0
135000,1152,5,0.0,0,0.0,0,2.0,764.0,4,3.0,5,1,1,420.0,0,0,0,0,0,0,0,1,0,0,0,1,0,8175.0,2592.0,2.0,132,61,15,60.0
143195,1449,5,176.0,0,0.0,2,2.0,294.0,2,2.0,5,1,1,576.0,0,0,0,0,0,0,0,1,0,0,0,1,0,9286.753246753247,3228.0,2.0,0,47,47,37.0
79500,1330,5,0.0,0,0.0,0,0.0,0.0,2,2.0,4,0,1,308.0,0,0,0,0,0,0,0,0,0,0,0,1,0,9150.0,2456.0,1.0,0,92,62,34.0
192500,1134,7,95.0,1,2.0,2,0.0,0.0,4,3.0,8,0,2,478.0,0,1,0,0,0,0,1,0,1,1,0,0,0,12841.0,4161.0,3.0,236,19,18,19.0
129500,706,5,0.0,0,0.0,0,1.0,384.0,2,2.0,6,0,1,308.0,0,0,0,0,1,0,0,1,0,0,0,1,0,6050.0,3424.0,2.0,12,72,52,72.0
168000,1617,6,0.0,0,2.0,0,0.0,0.0,3,2.0,7,1,3,373.0,0,1,0,0,0,0,1,0,1,0,1,0,0,10436.02564102564,3950.0,3.0,40,27,26,27.0
105000,1339,6,0.0,0,0.0,0,0.5,264.0,4,2.0,7,1,1,240.0,0,0,0,0,0,0,0,1,0,0,0,1,0,6050.0,3423.0,2.0,0,83,72,83.0
143250,1664,6,0.0,0,0.0,0,2.0,282.0,2,2.0,5,0,1,576.0,0,0,0,0,0,0,0,1,0,0,0,1,0,10605.192452830188,2943.0,3.0,312,51,51,43.0
144000,1433,5,0.0,0,2.0,0,0.0,0.0,4,3.0,6,0,1,352.0,0,0,0,0,0,0,0,0,1,1,0,0,0,9600.0,3297.0,2.0,278,27,16,23.0
205000,75,7,0.0,1,2.0,0,3.0,695.0,4,3.0,8,2,2,463.0,0,1,0,0,0,0,1,0,1,1,0,0,0,8950.493333333334,5168.0,4.0,130,28,20,28.0
143000,2255,6,0.0,0,2.0,2,2.0,924.0,2,2.0,5,1,1,528.0,0,0,0,0,0,0,0,1,0,1,0,0,0,8492.0,3022.0,2.0,193,48,48,48.0
290000,1170,9,0.0,1,4.0,2,3.0,964.0,4,4.5,5,1,3,588.0,0,0,0,0,0,0,0,0,1,1,0,0,0,4427.0,4257.0,3.0,213,21,21,21.0
611657,45,9,760.0,2,4.0,3,3.0,2188.0,4,4.5,11,2,3,820.0,0,0,0,1,0,0,0,0,1,1,0,0,0,13019.0,7058.0,4.0,67,13,12,13.0
152000,836,5,0.0,0,2.0,0,3.0,732.0,3,3.0,6,0,1,576.0,0,0,0,0,0,0,0,0,1,0,0,1,0,12546.0,3120.0,2.0,168,26,26,22.0
191500,8,8,0.0,1,2.0,0,2.0,263.0,4,3.0,5,0,2,506.0,0,0,0,0,0,1,0,0,1,1,0,0,0,5048.0,3840.0,2.0,82,30,30,30.0
317000,1704,8,344.0,1,4.0,2,0.0,0.0,4,3.0,9,1,2,852.0,0,1,0,1,0,0,1,0,1,0,1,0,0,9667.0,6089.0,3.0,343,18,17,18.0
165250,2068,7,0.0,0,0.0,0,2.0,258.0,4,3.0,6,2,1,224.0,0,0,0,0,0,0,0,0,0,1,0,0,0,7030.0,3284.0,2.0,0,82,24,82.0
123000,1488,5,0.0,0,0.0,0,1.0,609.0,2,2.0,6,0,1,264.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9900.0,3276.0,1.0,259,56,56,56.0
185000,1391,6,0.0,0,0.0,3,3.0,776.0,2,2.0,4,1,1,621.0,0,0,0,0,0,0,0,1,0,1,0,0,0,14263.0,3364.0,2.0,191,66,66,66.0
120000,2633,7,0.0,0,0.0,0,0.5,809.0,3,2.0,6,0,1,528.0,0,0,0,0,0,0,0,1,0,0,0,1,0,7474.0,3135.0,2.0,0,60,60,60.0
158500,1872,6,0.0,0,0.0,0,2.0,792.0,3,2.0,6,1,2,484.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10826.0,3279.0,3.0,224,56,56,56.0
173000,1138,6,0.0,1,2.0,0,0.0,0.0,4,3.0,6,0,2,520.0,0,1,0,0,0,0,1,0,1,1,0,0,0,8431.0,4078.0,3.0,183,18,18,18.0
101800,1899,4,0.0,0,-0.5,0,-0.5,0.0,2,2.0,6,0,1,462.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9912.0,2448.0,2.0,0,60,60,60.0
155000,915,7,0.0,1,2.0,0,2.0,350.0,4,3.0,6,0,2,576.0,0,0,0,0,0,0,1,0,1,0,0,1,0,7260.0,2830.0,2.0,256,86,15,51.0
125000,660,5,0.0,0,0.0,0,0.0,0.0,4,4.5,6,0,1,264.0,1,0,0,0,1,0,0,0,0,0,0,1,0,10290.0,3210.0,1.0,0,97,72,35.0
104500,2004,4,1.0,0,-0.5,0,-0.5,0.0,3,2.0,5,0,1,331.0,0,0,0,0,1,0,0,1,0,1,0,0,0,8678.0,1936.0,1.0,0,66,66,66.0
350000,443,9,216.0,1,4.0,0,3.0,1170.0,4,4.5,10,1,3,738.0,0,1,0,1,0,0,1,0,1,1,0,0,0,8908.0,5910.0,4.0,184,18,17,18.0
93500,2627,3,0.0,0,-0.5,0,-0.5,0.0,3,2.0,6,0,1,400.0,0,0,0,0,0,0,0,1,0,0,0,1,0,8604.0,2080.0,2.0,0,72,72,73.0
193000,1438,7,158.0,1,2.0,0,3.0,633.0,4,3.0,7,0,2,588.0,0,1,0,0,0,0,1,0,1,1,0,0,0,9247.0,4453.0,4.0,88,23,23,23.0
191000,1525,6,0.0,0,4.0,0,0.0,0.0,1,2.0,11,1,3,672.0,0,0,0,0,0,0,0,0,0,0,0,1,0,11605.0,5314.0,2.0,431,100,28,29.0
110000,2644,6,0.0,0,0.0,0,0.0,0.0,4,3.0,5,0,1,270.0,1,0,0,0,1,0,0,0,0,0,0,1,0,5754.0,2439.0,1.0,113,92,17,90.0
261500,866,8,108.0,1,2.0,2,3.0,990.0,4,4.5,7,1,2,531.0,0,1,0,0,0,0,1,0,1,0,1,0,0,11955.753246753247,5043.0,4.0,282,21,21,21.0
128900,620,5,0.0,0,0.0,0,1.0,504.0,3,2.0,5,0,1,338.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9680.0,3150.0,1.0,0,66,66,66.0
584500,2451,9,738.0,1,4.0,3,1.0,292.0,4,4.5,11,1,2,959.0,0,1,1,0,0,0,1,0,1,1,0,0,0,17356.0,8733.0,5.0,956,29,28,29.0
111000,2186,4,132.0,0,0.0,0,2.0,492.0,4,2.0,5,0,1,248.0,0,0,0,0,0,0,0,0,1,1,0,0,0,10290.0,2760.0,1.0,0,68,68,68.0
90000,2025,5,0.0,0,-0.25,0,0.0,0.0,2,2.0,7,0,1,576.0,0,0,0,0,0,0,0,0,1,0,0,1,0,8610.0,3382.0,1.0,0,96,72,57.0
129000,1916,6,113.0,0,2.0,0,0.5,187.0,2,2.0,7,1,1,596.0,0,1,0,0,0,0,1,1,0,0,0,0,0,18525.19245283019,5781.0,3.0,265,57,43,57.0
224000,1542,6,72.0,1,0.0,0,1.0,728.0,4,3.0,7,1,1,924.0,0,0,0,0,0,0,0,1,0,0,0,1,0,14847.272727272728,4576.0,2.0,108,68,16,29.0
165000,1163,6,0.0,1,2.0,0,3.0,390.0,4,3.0,5,0,2,480.0,0,0,0,0,0,0,1,0,1,0,0,1,0,3210.0,3000.0,4.0,166,17,17,17.0
122000,205,6,0.0,0,0.0,0,0.0,0.0,4,2.0,6,0,1,180.0,0,0,0,0,1,0,1,0,0,0,0,1,0,3120.0,3310.0,1.0,0,102,29,102.0
267300,2261,8,0.0,1,2.0,2,3.0,583.0,4,4.5,6,1,2,502.0,0,0,0,0,0,0,0,0,1,1,0,0,0,8366.0,4674.0,2.0,132,16,15,-185.0
