SalePrice,Id,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Bsmt Qual,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None
377500,348,42.0,14892,9,5,2006,2007,160.0,2,4.0,3,3.0,1320.0,0.0,426.0,1746.0,4,1746,0,0,1746,1.0,0.0,2,0,3,1,4.5,7,2,2006.0,3,3.0,758.0,201,39,0,0,0,0,0,10,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
138400,200,52.0,6240,5,5,1930,1950,0.0,0,0.0,0,0.5,448.0,0.0,480.0,928.0,2,928,608,0,1536,0.0,0.0,2,0,4,1,2.0,7,1,1930.0,1,2.0,480.0,0,10,0,0,0,0,0,3,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
260000,2759,78.0,11645,7,5,2005,2005,0.0,1,2.0,2,3.0,1300.0,0.0,434.0,1734.0,4,1734,0,0,1734,1.0,0.0,2,0,3,1,3.0,7,0,2005.0,3,2.0,660.0,160,24,0,0,0,0,0,1,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
440000,1700,110.0,14977,8,5,2006,2007,304.0,1,4.0,3,3.0,1350.0,0.0,626.0,1976.0,4,1976,0,0,1976,1.0,0.0,2,0,2,1,3.0,7,1,2006.0,2,3.0,908.0,250,63,0,0,0,0,0,7,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
178000,876,70.0,9100,7,5,2001,2001,0.0,1,2.0,0,0.0,0.0,0.0,1212.0,1212.0,4,1212,0,0,1212,0.0,0.0,2,0,3,1,3.0,6,0,2001.0,2,2.0,573.0,356,0,0,0,0,0,0,6,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
138500,2536,70.0,8400,5,5,1968,1968,168.0,0,0.0,2,1.0,1016.0,0.0,36.0,1052.0,3,1052,0,0,1052,1.0,0.0,1,1,3,1,2.0,5,0,1968.0,2,1.0,288.0,356,0,0,0,0,0,0,11,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
132000,1821,70.0,7420,5,5,1962,1962,0.0,0,0.0,0,1.0,417.0,0.0,640.0,1057.0,2,1057,0,0,1057,0.0,0.0,1,0,3,1,2.0,6,0,1977.0,3,2.0,576.0,0,0,0,0,0,0,0,4,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
149900,2743,75.0,9525,6,5,1953,1953,0.0,0,0.0,0,0.5,468.0,0.0,532.0,1000.0,2,1068,541,0,1609,0.0,0.0,1,1,5,1,2.0,7,0,1953.0,1,1.0,305.0,0,0,0,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
108000,1329,56.357142857142854,7425,7,7,1945,1950,0.0,0,0.0,0,0.0,0.0,0.0,672.0,672.0,3,1195,473,0,1668,0.0,0.0,1,1,3,1,3.0,8,0,1945.0,1,1.0,252.0,210,0,0,0,0,0,0,8,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
110000,1451,88.0,7990,5,6,1975,1975,0.0,0,2.0,0,0.0,0.0,0.0,924.0,924.0,2,924,0,0,924,0.0,0.0,1,0,3,1,2.0,5,0,1981.0,1,1.0,280.0,0,0,0,0,0,0,0,4,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
124000,936,24.0,1300,6,6,1980,1980,0.0,0,2.0,0,2.0,285.0,0.0,276.0,561.0,2,561,668,0,1229,0.0,0.0,1,1,2,1,2.0,5,1,1980.0,3,2.0,462.0,150,0,0,0,0,0,0,5,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
103200,1948,55.0,5500,4,6,1956,1956,0.0,0,0.0,0,0.0,0.0,0.0,882.0,882.0,4,882,0,0,882,0.0,0.0,1,0,1,1,2.0,4,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,4,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
194000,1839,40.0,3606,7,5,2006,2007,0.0,1,4.0,0,3.0,937.0,0.0,415.0,1352.0,4,1352,0,0,1352,1.0,0.0,2,0,2,1,3.0,5,1,2006.0,2,2.0,466.0,0,241,0,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
108000,2057,72.77464788732394,8978,5,5,1968,1968,0.0,0,0.0,0,0.0,0.0,0.0,948.0,948.0,2,948,0,0,948,0.0,0.0,1,0,3,1,2.0,6,0,1968.0,1,1.0,300.0,147,0,0,0,0,0,0,5,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
122000,558,72.77464788732394,9079,5,5,1961,1961,0.0,0,0.0,0,1.0,864.0,0.0,0.0,864.0,2,864,0,0,864,0.0,0.0,1,0,2,1,2.0,5,0,1961.0,1,1.0,440.0,158,0,0,0,0,0,0,7,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
148400,2731,92.5,1700,7,5,1980,1981,0.0,1,2.0,1,3.0,397.0,0.0,33.0,430.0,2,880,680,140,1700,1.0,0.0,2,1,2,1,3.0,7,0,1980.0,3,1.0,450.0,188,36,0,0,200,0,0,4,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
60000,791,68.0,9571,5,3,1958,1958,0.0,0,0.0,0,0.0,0.0,0.0,1276.0,1276.0,2,1276,0,0,1276,0.0,0.0,1,0,3,1,2.0,5,0,1958.0,1,1.0,350.0,0,0,0,0,0,0,0,6,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
226500,1421,80.0,9938,7,5,1994,1994,251.0,1,2.0,0,3.0,1271.0,0.0,331.0,1602.0,4,1626,0,0,1626,1.0,0.0,2,1,3,1,3.0,7,1,1994.0,2,2.0,534.0,424,40,0,0,0,0,0,4,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35311,2881,50.0,9000,2,3,1949,1950,0.0,0,0.0,2,1.0,50.0,0.0,430.0,480.0,2,480,0,0,480,1.0,0.0,0,0,1,1,2.0,4,0,1958.0,1,1.0,308.0,0,0,0,0,0,0,0,10,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
127500,2820,38.0,7840,6,5,1975,1975,355.0,0,2.0,3,3.0,976.0,0.0,0.0,976.0,2,1012,0,0,1012,0.0,2.0,2,0,4,0,2.0,4,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,10,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
137500,1609,74.0,12395,5,6,1984,1984,0.0,0,0.0,0,2.0,647.0,0.0,217.0,864.0,2,889,0,0,889,0.0,0.0,1,0,3,1,2.0,6,0,1984.0,1,2.0,484.0,0,0,0,0,0,0,0,4,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
147000,1495,64.04761904761905,9638,6,6,1977,1977,0.0,0,0.0,2,2.0,368.0,120.0,541.0,1029.0,2,1117,0,0,1117,1.0,0.0,1,0,3,1,2.0,6,1,1977.0,2,2.0,542.0,292,0,0,0,0,0,0,11,2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
309000,2388,108.0,13418,8,5,2004,2005,132.0,1,4.0,2,0.0,0.0,0.0,1117.0,1117.0,4,1132,1320,0,2452,0.0,0.0,3,1,4,1,3.0,9,1,2004.0,3,3.0,691.0,113,32,0,0,0,0,0,9,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
315000,938,69.27272727272727,17597,7,9,1971,2009,0.0,1,2.0,0,3.0,803.0,419.0,581.0,1803.0,2,2365,0,0,2365,1.0,0.0,2,0,3,1,4.5,7,2,1971.0,3,2.0,551.0,200,144,0,0,0,0,0,7,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
147000,1194,72.0,8872,5,8,1965,2008,300.0,0,0.0,0,2.0,595.0,0.0,317.0,912.0,4,912,0,0,912,1.0,0.0,1,0,2,1,3.0,5,0,1992.0,1,2.0,576.0,0,240,0,0,0,0,0,12,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
264561,2429,53.0,3982,8,5,2006,2006,0.0,1,2.0,2,3.0,1154.0,0.0,366.0,1520.0,4,1567,0,0,1567,1.0,0.0,2,0,1,1,4.5,7,1,2006.0,3,3.0,648.0,312,0,0,0,0,0,0,10,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
130000,1937,60.0,7134,5,5,1955,1955,0.0,0,0.0,0,2.0,384.0,0.0,0.0,384.0,2,1360,0,0,1360,0.0,0.0,1,0,3,1,2.0,6,1,1962.0,1,2.0,572.0,0,50,0,0,0,0,0,2,2007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
177000,1847,63.98290598290598,2117,6,5,2000,2000,456.0,1,2.0,0,3.0,436.0,0.0,320.0,756.0,4,769,756,0,1525,0.0,0.0,2,1,3,1,3.0,5,1,2000.0,1,2.0,440.0,0,0,0,0,0,0,0,6,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
119000,1550,58.0,8155,5,7,1930,1950,0.0,0,2.0,0,0.0,0.0,0.0,780.0,780.0,3,780,420,0,1200,0.0,0.0,1,0,4,1,2.0,7,0,0.0,0,0.0,0.0,0,0,96,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
157000,2705,50.0,5500,7,5,2004,2004,0.0,0,2.0,1,3.0,510.0,373.0,190.0,1073.0,4,1073,0,0,1073,1.0,0.0,2,0,2,1,2.0,4,0,2004.0,1,1.0,246.0,0,120,0,0,0,0,0,5,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
158000,2713,72.77464788732394,11553,5,5,1968,1968,188.0,0,0.0,0,1.0,673.0,0.0,378.0,1051.0,2,1159,0,0,1159,0.0,0.0,1,1,3,1,2.0,7,1,1968.0,1,1.0,336.0,466,0,0,0,0,0,0,7,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
115000,1938,55.0,7150,4,4,1955,1955,0.0,0,0.0,0,1.0,150.0,0.0,1040.0,1190.0,3,1040,500,0,1540,1.0,0.0,1,0,4,1,1.0,7,0,2002.0,1,1.0,352.0,0,0,0,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
120750,1819,64.0,6285,5,5,1977,1977,0.0,0,2.0,0,0.5,138.0,351.0,405.0,894.0,2,894,0,0,894,1.0,0.0,1,0,2,1,2.0,5,0,1979.0,1,1.0,308.0,192,0,0,0,0,0,0,3,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
216000,23,63.98290598290598,7500,7,5,2000,2000,0.0,1,2.0,0,3.0,533.0,0.0,281.0,814.0,4,814,860,0,1674,1.0,0.0,2,1,3,1,3.0,7,0,2000.0,2,2.0,663.0,0,96,0,0,0,0,0,1,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
75000,2289,21.0,2001,4,5,1970,1970,80.0,0,0.0,0,0.0,0.0,0.0,546.0,546.0,1,546,546,0,1092,0.0,0.0,1,1,3,1,2.0,6,0,1970.0,1,1.0,286.0,0,0,0,0,0,0,0,1,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
192000,1156,95.0,19508,6,5,1974,1974,144.0,0,0.0,2,2.0,800.0,0.0,630.0,1430.0,2,1430,0,0,1430,0.0,1.0,2,0,3,1,2.0,6,2,1974.0,1,2.0,484.0,117,108,165,0,0,0,0,7,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
160500,2717,72.77464788732394,7176,6,6,1978,1978,200.0,0,0.0,3,3.0,794.0,0.0,166.0,960.0,1,1040,0,0,1040,1.0,0.0,1,0,3,1,2.0,6,1,1979.0,1,2.0,616.0,131,0,0,0,180,0,0,7,2006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
279500,2101,91.0,10652,7,5,2006,2007,306.0,1,2.0,2,0.0,0.0,0.0,1494.0,1494.0,4,1494,0,0,1494,0.0,0.0,2,0,3,1,3.0,7,1,2006.0,2,3.0,840.0,160,33,0,0,0,0,0,8,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
148000,1377,72.77464788732394,11235,5,6,1963,1963,0.0,0,2.0,2,2.0,784.0,0.0,197.0,981.0,2,1075,0,0,1075,1.0,0.0,1,0,3,1,3.0,6,0,1996.0,1,2.0,440.0,64,0,0,0,64,0,0,5,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
145000,1381,68.0,10265,5,7,1967,2005,0.0,0,0.0,0,2.0,758.0,0.0,234.0,992.0,4,992,0,0,992,1.0,0.0,1,0,3,1,3.0,6,0,1967.0,2,1.0,294.0,204,0,0,0,0,0,600,7,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
310000,2502,88.30555555555556,14541,8,7,1993,1993,0.0,1,2.0,0,3.0,1012.0,0.0,326.0,1338.0,4,1352,1168,0,2520,1.0,0.0,2,1,5,1,3.0,10,1,1993.0,2,3.0,796.0,209,55,0,0,0,0,0,11,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
165000,2609,83.0,10184,6,5,1963,1963,379.0,0,0.0,2,2.0,580.0,0.0,503.0,1083.0,2,1146,0,0,1146,0.0,1.0,1,0,3,1,2.0,6,1,1963.0,1,1.0,294.0,345,75,0,0,0,0,0,6,2006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
402000,505,52.0,46589,8,7,1994,2005,528.0,1,2.0,0,3.0,1361.0,180.0,88.0,1629.0,4,1686,762,0,2448,1.0,0.0,2,1,4,1,3.0,8,1,1994.0,2,3.0,711.0,517,76,0,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
250000,1126,85.0,10625,7,5,2005,2005,0.0,1,2.0,0,0.0,0.0,0.0,1026.0,1026.0,4,1026,932,0,1958,0.0,0.0,2,1,3,1,3.0,9,1,2005.0,3,3.0,936.0,154,210,0,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
73000,2914,21.0,1470,4,6,1970,1970,0.0,0,2.0,2,3.0,522.0,0.0,108.0,630.0,2,630,0,0,630,1.0,0.0,1,0,1,1,2.0,3,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,4,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
136000,393,60.0,9000,5,5,1974,1974,0.0,0,2.0,0,0.0,0.0,0.0,896.0,896.0,2,896,896,0,1792,0.0,0.0,2,2,4,2,2.0,8,0,0.0,0,0.0,0.0,32,45,0,0,0,0,0,9,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
282500,2405,48.0,5911,9,5,2005,2005,278.0,2,4.0,0,3.0,472.0,0.0,1088.0,1560.0,4,1565,0,0,1565,1.0,0.0,2,0,2,1,4.5,6,1,2005.0,2,2.0,556.0,196,56,0,0,0,0,0,3,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
221500,67,73.0,8987,8,5,2005,2006,226.0,1,2.0,0,0.0,0.0,0.0,1595.0,1595.0,4,1595,0,0,1595,0.0,0.0,2,0,2,1,3.0,6,1,2005.0,2,3.0,880.0,144,0,0,0,0,0,0,5,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
170000,2227,69.27272727272727,17871,4,5,1995,1996,0.0,0,2.0,0,0.0,0.0,0.0,1680.0,1680.0,3,1680,0,0,1680,0.0,0.0,2,0,4,1,3.0,7,0,1996.0,1,2.0,628.0,152,0,0,0,0,0,0,6,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
163000,669,77.0,11500,6,4,1967,1967,0.0,-1,0.0,0,1.0,872.0,60.0,108.0,1040.0,3,1040,0,0,1040,1.0,0.0,1,0,3,1,2.0,6,1,1967.0,2,2.0,480.0,0,0,156,0,0,0,0,5,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
290000,1772,65.0,12257,8,5,1995,1995,513.0,1,2.0,2,0.5,56.0,64.0,1198.0,1318.0,4,1328,1203,0,2531,0.0,0.0,2,1,4,1,3.0,9,1,1995.0,2,3.0,752.0,222,98,0,0,0,0,0,11,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
330000,1775,82.0,9044,8,5,1996,1997,526.0,1,2.0,0,3.0,1225.0,0.0,100.0,1325.0,4,1335,1203,0,2538,0.0,0.0,2,1,4,1,3.0,8,1,1996.0,2,3.0,933.0,198,92,0,0,0,0,0,5,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
